"Story","Title","Result","Date","Stability","Duration (s)"
"Transaksi","user bisa melihat riwayat transaksi","SUCCESS","2023-05-06T19:54:15.0737863+07:00[Asia/Jakarta]","0.0","7.58"
"Transaksi","user bisa Mengubah Jumlah Produk pada Keranjang Belanja","SUCCESS","2023-05-06T19:54:23.0130809+07:00[Asia/Jakarta]","0.0","6.43"
"Transaksi","user bisa menghapus produk dari keranjang belanja","SUCCESS","2023-05-06T19:54:29.6456859+07:00[Asia/Jakarta]","0.0","6.01"
