"Story","Title","Result","Date","Stability","Duration (s)"
"Transaksi","user bisa membayar produk yang diinginkan","SUCCESS","2023-05-06T19:53:47.1752304+07:00[Asia/Jakarta]","0.0","15.59"
"Transaksi","user bisa melakukan pencarian produk dari listdown categories","SUCCESS","2023-05-06T19:54:03.0883902+07:00[Asia/Jakarta]","0.0","11.55"
