"Story","Title","Result","Date","Stability","Duration (s)"
"Transaksi","user bisa membayar produk yang diinginkan","FAILURE","2023-05-10T00:50:52.2579328+07:00[Asia/Jakarta]","0.0","15.18"
"Transaksi","user bisa melihat riwayat transaksi","FAILURE","2023-05-10T00:51:24.1569946+07:00[Asia/Jakarta]","0.0","17.09"
"Transaksi","user bisa menghapus produk dari keranjang belanja","FAILURE","2023-05-10T00:51:51.1547316+07:00[Asia/Jakarta]","0.0","10.99"
